ID_RA;ANO;COD_NATUREZA;MES;QUANTIDADE
9;2024;29;2;5
9;2024;29;3;10
9;2024;29;4;10
9;2024;29;5;15
9;2024;29;6;9
9;2024;29;7;4
9;2024;29;8;7
9;2024;29;9;4
9;2024;29;10;8
9;2024;29;11;8
9;2024;29;12;7
9;2024;30;1;5
9;2024;30;2;7
9;2024;30;3;9
9;2024;30;4;2
9;2024;30;5;6
9;2024;30;6;4
9;2024;30;7;7
9;2024;30;8;3
9;2024;30;9;5
9;2024;30;10;3
9;2024;30;11;1
9;2024;30;12;4
9;2024;3;1;25
9;2024;3;2;55
9;2024;3;3;50
9;2024;3;4;52
9;2024;3;5;40
9;2024;3;6;33
9;2024;3;7;26
9;2024;3;8;33
9;2024;3;9;45
9;2024;3;10;32
9;2024;3;11;37
9;2024;3;12;38
9;2024;8;1;5
9;2024;8;2;2
9;2024;8;3;4
9;2024;8;4;8
9;2024;8;5;4
9;2024;8;6;5
9;2024;8;7;1
9;2024;8;8;7
9;2024;8;9;6
9;2024;8;10;1
9;2024;8;11;7
9;2024;8;12;2
9;2024;4;1;0
9;2024;4;2;0
9;2024;4;3;0
9;2024;4;4;0
9;2024;4;5;0
9;2024;4;6;0
9;2024;4;7;0
9;2024;4;8;0
9;2024;4;9;0
9;2024;4;10;0
9;2024;4;11;0
9;2024;4;12;0
9;2024;31;1;0
9;2024;31;2;3
9;2024;31;3;0
9;2024;31;4;2
9;2024;31;5;1
9;2024;31;6;0
9;2024;31;7;1
9;2024;31;8;2
9;2024;31;9;0
9;2024;31;10;0
9;2024;31;11;2
9;2024;31;12;2
9;2024;6;1;1
9;2024;6;2;1
9;2024;6;3;2
9;2024;6;4;1
9;2024;6;5;0
9;2024;6;6;0
9;2024;6;7;0
9;2024;6;8;1
9;2024;6;9;0
9;2024;6;10;1
9;2024;6;11;1
9;2024;6;12;2
9;2024;13;1;5
9;2024;13;2;3
9;2024;13;3;2
9;2024;13;4;0
9;2024;13;5;2
9;2024;13;6;1
9;2024;13;7;3
9;2024;13;8;1
9;2024;13;9;2
9;2024;13;10;3
9;2024;13;11;1
9;2024;13;12;1
9;2024;19;1;2
9;2024;19;2;0
9;2024;19;3;0
9;2024;19;4;0
9;2024;19;5;0
9;2024;19;6;0
9;2024;19;7;0
9;2024;19;8;2
9;2024;19;9;0
9;2024;19;10;0
9;2024;19;11;0
9;2024;19;12;0
9;2024;11;1;13
9;2024;11;2;14
9;2024;11;3;5
9;2024;11;4;10
9;2024;11;5;9
9;2024;11;6;15
9;2024;11;7;12
9;2024;11;8;5
9;2024;11;9;11
9;2024;11;10;12
9;2024;11;11;10
9;2024;11;12;6
9;2024;32;1;14
9;2024;32;2;15
9;2024;32;3;11
9;2024;32;4;13
9;2024;32;5;9
9;2024;32;6;12
9;2024;32;7;9
9;2024;32;8;8
9;2024;32;9;8
9;2024;32;10;6
9;2024;32;11;10
9;2024;32;12;9
10;2020;1;1;4
10;2020;1;2;2
10;2020;1;3;0
10;2020;1;4;1
10;2020;1;5;1
10;2020;1;6;0
10;2020;1;7;3
10;2020;1;8;1
10;2020;1;9;1
10;2020;1;10;1
10;2020;1;11;0
10;2020;1;12;0
10;2020;2;1;5
10;2020;2;2;3
10;2020;2;3;6
10;2020;2;4;4
10;2020;2;5;5
10;2020;2;6;4
10;2020;2;7;1
10;2020;2;8;5
10;2020;2;9;6
10;2020;2;10;2
10;2020;2;11;2
10;2020;2;12;3
10;2020;23;1;17
10;2020;23;2;26
10;2020;23;3;24
10;2020;23;4;23
10;2020;23;5;20
10;2020;23;6;11
10;2020;23;7;10
10;2020;23;8;16
10;2020;23;9;15
10;2020;23;10;16
10;2020;23;11;17
10;2020;23;12;10
10;2020;7;1;1
10;2020;7;2;0
10;2020;7;3;0
10;2020;7;4;0
10;2020;7;5;0
10;2020;7;6;1
10;2020;7;7;0
10;2020;7;8;0
10;2020;7;9;0
10;2020;7;10;1
10;2020;7;11;0
10;2020;7;12;0
10;2020;27;1;0
10;2020;27;2;0
10;2020;27;3;0
10;2020;27;4;0
10;2020;27;5;0
10;2020;27;6;0
10;2020;27;7;0
10;2020;27;8;0
10;2020;27;9;0
10;2020;27;10;0
10;2020;27;11;0
10;2020;27;12;0
10;2020;28;1;0
10;2020;28;2;0
10;2020;28;3;0
10;2020;28;4;0
10;2020;28;5;0
10;2020;28;6;0
10;2020;28;7;0
10;2020;28;8;0
10;2020;28;9;0
10;2020;28;10;0
10;2020;28;11;0
10;2020;28;12;0
10;2020;29;1;5
10;2020;29;2;9
10;2020;29;3;5
10;2020;29;4;7
10;2020;29;5;6
10;2020;29;6;8
10;2020;29;7;13
10;2020;29;8;7
10;2020;29;9;6
10;2020;29;10;8
10;2020;29;11;7
10;2020;29;12;11
10;2020;30;1;1
10;2020;30;2;0
10;2020;30;3;2
10;2020;30;4;3
10;2020;30;5;1
10;2020;30;6;1
10;2020;30;7;2
10;2020;30;8;2
10;2020;30;9;1
10;2020;30;10;3
10;2020;30;11;2
10;2020;30;12;0
10;2020;3;1;43
10;2020;3;2;43
10;2020;3;3;31
10;2020;3;4;28
10;2020;3;5;35
10;2020;3;6;22
10;2020;3;7;45
10;2020;3;8;32
10;2020;3;9;20
10;2020;3;10;31
10;2020;3;11;32
10;2020;3;12;28
10;2020;8;1;10
10;2020;8;2;4
10;2020;8;3;2
10;2020;8;4;2
10;2020;8;5;3
10;2020;8;6;4
10;2020;8;7;3
10;2020;8;8;3
10;2020;8;9;1
10;2020;8;10;5
10;2020;8;11;8
10;2020;8;12;6
10;2020;4;1;0
10;2020;4;2;0
10;2020;4;3;1
10;2020;4;4;2
10;2020;4;5;0
10;2020;4;6;0
10;2020;4;7;0
10;2020;4;8;0
10;2020;4;9;0
10;2020;4;10;0
10;2020;4;11;0
10;2020;4;12;1
10;2020;31;1;3
10;2020;31;2;2
10;2020;31;3;1
10;2020;31;4;3
10;2020;31;5;1
10;2020;31;6;0
10;2020;31;7;0
10;2020;31;8;3
10;2020;31;9;0
10;2020;31;10;1
10;2020;31;11;0
10;2020;31;12;1
10;2020;6;1;3
10;2020;6;2;0
10;2020;6;3;0
10;2020;6;4;0
10;2020;6;5;1
10;2020;6;6;1
10;2020;6;7;0
10;2020;6;8;0
10;2020;6;9;1
10;2020;6;10;0
10;2020;6;11;0
10;2020;6;12;0
10;2020;13;1;0
10;2020;13;2;1
10;2020;13;3;1
10;2020;13;4;2
10;2020;13;5;0
10;2020;13;6;3
10;2020;13;7;0
10;2020;13;8;1
10;2020;13;9;1
10;2020;13;10;2
10;2020;13;11;0
10;2020;13;12;1
10;2020;19;1;0
10;2020;19;2;1
10;2020;19;3;0
10;2020;19;4;0
10;2020;19;5;0
10;2020;19;6;0
10;2020;19;7;2
10;2020;19;8;0
10;2020;19;9;0
10;2020;19;10;0
10;2020;19;11;0
10;2020;19;12;0
10;2020;11;1;8
10;2020;11;2;11
10;2020;11;3;13
10;2020;11;4;8
10;2020;11;5;6
10;2020;11;6;9
10;2020;11;7;9
10;2020;11;8;9
10;2020;11;9;7
10;2020;11;10;11
10;2020;11;11;5
10;2020;11;12;8
10;2020;32;1;6
10;2020;32;2;6
10;2020;32;3;7
10;2020;32;4;9
10;2020;32;5;15
10;2020;32;6;10
10;2020;32;7;14
10;2020;32;8;13
10;2020;32;9;18
10;2020;32;10;17
10;2020;32;11;17
10;2020;32;12;12
10;2021;1;1;5
10;2021;1;2;0
10;2021;1;3;0
10;2021;1;4;0
10;2021;1;5;0
10;2021;1;6;3
10;2021;1;7;0
10;2021;1;8;4
10;2021;1;9;2
10;2021;1;10;0
10;2021;1;11;0
10;2021;1;12;0
10;2021;2;1;5
10;2021;2;2;6
10;2021;2;3;3
10;2021;2;4;5
10;2021;2;5;1
10;2021;2;6;3
10;2021;2;7;3
10;2021;2;8;9
10;2021;2;9;1
10;2021;2;10;8
10;2021;2;11;4
10;2021;2;12;2
10;2021;23;1;29
10;2021;23;2;22
10;2021;23;3;17
10;2021;23;4;34
10;2021;23;5;21
10;2021;23;6;23
10;2021;23;7;19
10;2021;23;8;22
10;2021;23;9;33
10;2021;23;10;21
10;2021;23;11;30
10;2021;23;12;36
10;2021;7;1;2
10;2021;7;2;0
10;2021;7;3;0
10;2021;7;4;0
10;2021;7;5;1
10;2021;7;6;0
10;2021;7;7;0
10;2021;7;8;2
10;2021;7;9;0
10;2021;7;10;1
10;2021;7;11;2
10;2021;7;12;1
10;2021;27;1;0
10;2021;27;2;0
10;2021;27;3;0
10;2021;27;4;0
10;2021;27;5;0
10;2021;27;6;0
10;2021;27;7;0
10;2021;27;8;0
10;2021;27;9;0
10;2021;27;10;0
10;2021;27;11;0
10;2021;27;12;1
10;2021;28;1;0
10;2021;28;2;0
10;2021;28;3;0
10;2021;28;4;0
10;2021;28;5;0
10;2021;28;6;0
10;2021;28;7;0
10;2021;28;8;0
10;2021;28;9;0
10;2021;28;10;0
10;2021;28;11;0
10;2021;28;12;0
10;2021;29;1;8
10;2021;29;2;4
10;2021;29;3;5
10;2021;29;4;7
10;2021;29;5;6
10;2021;29;6;3
10;2021;29;7;2
10;2021;29;8;3
10;2021;29;9;8
10;2021;29;10;10
10;2021;29;11;5
10;2021;29;12;4
10;2021;30;1;2
10;2021;30;2;2
10;2021;30;3;2
10;2021;30;4;0
10;2021;30;5;1
10;2021;30;6;1
10;2021;30;7;2
10;2021;30;8;1
10;2021;30;9;1
10;2021;30;10;1
10;2021;30;11;0
10;2021;30;12;2
10;2021;3;1;32
10;2021;3;2;27
10;2021;3;3;23
10;2021;3;4;30
10;2021;3;5;37
10;2021;3;6;27
10;2021;3;7;18
10;2021;3;8;29
10;2021;3;9;17
10;2021;3;10;25
10;2021;3;11;34
10;2021;3;12;13
10;2021;8;1;4
10;2021;8;2;3
10;2021;8;3;1
10;2021;8;4;1
10;2021;8;5;3
10;2021;8;6;3
10;2021;8;7;0
10;2021;8;8;1
10;2021;8;9;2
10;2021;8;10;3
10;2021;8;11;2
10;2021;8;12;0
10;2021;4;1;0
10;2021;4;2;0
10;2021;4;3;0
10;2021;4;4;0
10;2021;4;5;0
10;2021;4;6;0
10;2021;4;7;1
10;2021;4;8;0
10;2021;4;9;1
10;2021;4;10;0
10;2021;4;11;0
10;2021;4;12;2
10;2021;31;1;0
10;2021;31;2;2
10;2021;31;3;0
10;2021;31;4;2
10;2021;31;5;2
10;2021;31;6;0
10;2021;31;7;1
10;2021;31;8;4
10;2021;31;9;3
10;2021;31;10;1
10;2021;31;11;1
10;2021;31;12;1
10;2021;6;1;1
10;2021;6;2;0
10;2021;6;3;0
10;2021;6;4;1
10;2021;6;5;1
10;2021;6;6;0
10;2021;6;7;0
10;2021;6;8;0
10;2021;6;9;0
10;2021;6;10;0
10;2021;6;11;0
10;2021;6;12;0
10;2021;13;1;1
10;2021;13;2;0
10;2021;13;3;1
10;2021;13;4;1
10;2021;13;5;0
10;2021;13;6;1
10;2021;13;7;1
10;2021;13;8;1
10;2021;13;9;0
10;2021;13;10;1
10;2021;13;11;0
10;2021;13;12;0
10;2021;19;1;0
10;2021;19;2;0
10;2021;19;3;0
10;2021;19;4;1
10;2021;19;5;0
10;2021;19;6;0
10;2021;19;7;0
10;2021;19;8;0
10;2021;19;9;0
10;2021;19;10;0
10;2021;19;11;0
10;2021;19;12;1
10;2021;11;1;5
10;2021;11;2;1
10;2021;11;3;15
10;2021;11;4;6
10;2021;11;5;2
10;2021;11;6;7
10;2021;11;7;5
10;2021;11;8;6
10;2021;11;9;5
10;2021;11;10;3
10;2021;11;11;5
10;2021;11;12;5
10;2021;32;1;18
10;2021;32;2;4
10;2021;32;3;12
10;2021;32;4;9
10;2021;32;5;11
10;2021;32;6;6
10;2021;32;7;14
10;2021;32;8;6
10;2021;32;9;6
10;2021;32;10;18
10;2021;32;11;14
10;2021;32;12;11
10;2022;1;1;1
10;2022;1;2;2
10;2022;1;3;1
10;2022;1;4;3
10;2022;1;5;2
10;2022;1;6;3
10;2022;1;7;2
10;2022;1;8;5
10;2022;1;9;1
10;2022;1;10;0
10;2022;1;11;4
10;2022;1;12;2
10;2022;2;1;6
10;2022;2;2;5
10;2022;2;3;6
10;2022;2;4;5
10;2022;2;5;7
10;2022;2;6;4
10;2022;2;7;4
10;2022;2;8;1
10;2022;2;9;3
10;2022;2;10;2
10;2022;2;11;5
10;2022;2;12;10
10;2022;23;1;27
10;2022;23;2;43
10;2022;23;3;32
10;2022;23;4;44
10;2022;23;5;48
10;2022;23;6;39
10;2022;23;7;40
10;2022;23;8;33
10;2022;23;9;30
10;2022;23;10;25
10;2022;23;11;19
10;2022;23;12;13
10;2022;7;1;0
10;2022;7;2;0
10;2022;7;3;1
10;2022;7;4;0
10;2022;7;5;1
10;2022;7;6;0
10;2022;7;7;0
10;2022;7;8;1
10;2022;7;9;0
10;2022;7;10;0
10;2022;7;11;1
10;2022;7;12;0
10;2022;27;1;0
10;2022;27;2;0
10;2022;27;3;0
10;2022;27;4;0
10;2022;27;5;0
10;2022;27;6;0
10;2022;27;7;0
10;2022;27;8;0
10;2022;27;9;0
10;2022;27;10;0
10;2022;27;11;0
10;2022;27;12;0
10;2022;28;1;0
10;2022;28;2;0
10;2022;28;3;0
10;2022;28;4;0
10;2022;28;5;0
10;2022;28;6;0
10;2022;28;7;0
10;2022;28;8;0
10;2022;28;9;0
10;2022;28;10;0
10;2022;28;11;0
10;2022;28;12;0
10;2022;29;1;6
10;2022;29;2;5
10;2022;29;3;6
10;2022;29;4;6
10;2022;29;5;8
10;2022;29;6;7
10;2022;29;7;4
10;2022;29;8;4
10;2022;29;9;1
10;2022;29;10;7
10;2022;29;11;11
10;2022;29;12;4
10;2022;30;1;1
10;2022;30;2;1
10;2022;30;3;1
10;2022;30;4;2
10;2022;30;5;2
10;2022;30;6;3
10;2022;30;7;0
10;2022;30;8;0
10;2022;30;9;3
10;2022;30;10;0
10;2022;30;11;0
10;2022;30;12;3
10;2022;3;1;24
10;2022;3;2;18
10;2022;3;3;39
10;2022;3;4;31
10;2022;3;5;45
10;2022;3;6;33
10;2022;3;7;34
10;2022;3;8;37
10;2022;3;9;30
10;2022;3;10;46
10;2022;3;11;40
10;2022;3;12;26
10;2022;8;1;1
10;2022;8;2;0
10;2022;8;3;0
10;2022;8;4;0
10;2022;8;5;4
10;2022;8;6;3
10;2022;8;7;3
10;2022;8;8;1
10;2022;8;9;0
10;2022;8;10;0
10;2022;8;11;4
10;2022;8;12;0
10;2022;4;1;1
10;2022;4;2;0
10;2022;4;3;1
10;2022;4;4;1
10;2022;4;5;0
10;2022;4;6;0
10;2022;4;7;0
10;2022;4;8;1
10;2022;4;9;1
10;2022;4;10;0
10;2022;4;11;1
10;2022;4;12;1
10;2022;31;1;1
10;2022;31;2;2
10;2022;31;3;2
10;2022;31;4;0
10;2022;31;5;0
10;2022;31;6;0
10;2022;31;7;1
10;2022;31;8;0
10;2022;31;9;1
10;2022;31;10;1
10;2022;31;11;3
10;2022;31;12;2
10;2022;6;1;1
10;2022;6;2;0
10;2022;6;3;0
10;2022;6;4;0
10;2022;6;5;1
10;2022;6;6;0
10;2022;6;7;0
10;2022;6;8;0
10;2022;6;9;0
10;2022;6;10;0
10;2022;6;11;0
10;2022;6;12;0
10;2022;13;1;0
10;2022;13;2;0
10;2022;13;3;1
10;2022;13;4;1
10;2022;13;5;0
10;2022;13;6;0
10;2022;13;7;0
10;2022;13;8;1
10;2022;13;9;0
10;2022;13;10;0
10;2022;13;11;1
10;2022;13;12;0
10;2022;19;1;0
10;2022;19;2;0
10;2022;19;3;0
10;2022;19;4;0
10;2022;19;5;0
10;2022;19;6;0
10;2022;19;7;0
10;2022;19;8;0
10;2022;19;9;0
10;2022;19;10;0
10;2022;19;11;0
10;2022;19;12;0
10;2022;11;1;6
10;2022;11;2;3
10;2022;11;3;6
10;2022;11;4;5
10;2022;11;5;8
10;2022;11;6;7
10;2022;11;7;8
10;2022;11;8;9
10;2022;11;9;6
10;2022;11;10;3
10;2022;11;11;2
10;2022;11;12;5
10;2022;32;1;8
10;2022;32;2;13
10;2022;32;3;24
10;2022;32;4;13
10;2022;32;5;22
10;2022;32;6;11
10;2022;32;7;6
10;2022;32;8;19
10;2022;32;9;11
10;2022;32;10;16
10;2022;32;11;14
10;2022;32;12;16
10;2023;1;1;2
10;2023;1;2;5
10;2023;1;3;1
10;2023;1;4;0
10;2023;1;5;3
10;2023;1;6;0
10;2023;1;7;1
10;2023;1;8;6
10;2023;1;9;1
10;2023;1;10;1
10;2023;1;11;2
10;2023;1;12;2
10;2023;2;1;5
10;2023;2;2;1
10;2023;2;3;5
10;2023;2;4;5
10;2023;2;5;7
10;2023;2;6;8
10;2023;2;7;9
10;2023;2;8;3
10;2023;2;9;7
10;2023;2;10;6
10;2023;2;11;3
10;2023;2;12;3
10;2023;23;1;18
10;2023;23;2;12
10;2023;23;3;25
10;2023;23;4;11
10;2023;23;5;10
10;2023;23;6;17
10;2023;23;7;13
10;2023;23;8;27
10;2023;23;9;17
10;2023;23;10;23
10;2023;23;11;28
10;2023;23;12;27
10;2023;7;1;0
10;2023;7;2;0
10;2023;7;3;0
10;2023;7;4;0
10;2023;7;5;0
10;2023;7;6;0
10;2023;7;7;0
10;2023;7;8;0
10;2023;7;9;0
10;2023;7;10;1
10;2023;7;11;2
10;2023;7;12;0
10;2023;27;1;0
10;2023;27;2;0
10;2023;27;3;0
10;2023;27;4;0
10;2023;27;5;0
10;2023;27;6;0
10;2023;27;7;0
10;2023;27;8;0
10;2023;27;9;0
10;2023;27;10;0
10;2023;27;11;0
10;2023;27;12;0
10;2023;28;1;0
10;2023;28;2;0
10;2023;28;3;0
10;2023;28;4;0
10;2023;28;5;0
10;2023;28;6;0
10;2023;28;7;0
10;2023;28;8;0
10;2023;28;9;0
10;2023;28;10;0
10;2023;28;11;0
10;2023;28;12;0
10;2023;29;1;1
10;2023;29;2;1
10;2023;29;3;3
10;2023;29;4;1
10;2023;29;5;2
10;2023;29;6;3
10;2023;29;7;7
10;2023;29;8;7
10;2023;29;9;2
10;2023;29;10;6
10;2023;29;11;9
10;2023;29;12;6
10;2023;30;1;1
10;2023;30;2;0
10;2023;30;3;3
10;2023;30;4;3
10;2023;30;5;2
10;2023;30;6;1
10;2023;30;7;1
10;2023;30;8;0
10;2023;30;9;1
10;2023;30;10;3
10;2023;30;11;0
10;2023;30;12;1
10;2023;3;1;32
10;2023;3;2;27
10;2023;3;3;18
10;2023;3;4;25
10;2023;3;5;37
10;2023;3;6;35
10;2023;3;7;29
10;2023;3;8;29
10;2023;3;9;46
10;2023;3;10;29
10;2023;3;11;18
10;2023;3;12;20
10;2023;8;1;1
10;2023;8;2;2
10;2023;8;3;1
10;2023;8;4;0
10;2023;8;5;3
10;2023;8;6;0
10;2023;8;7;1
10;2023;8;8;1
10;2023;8;9;1
10;2023;8;10;1
10;2023;8;11;1
10;2023;8;12;3
10;2023;4;1;0
10;2023;4;2;2
10;2023;4;3;0
10;2023;4;4;1
10;2023;4;5;0
10;2023;4;6;0
10;2023;4;7;0
10;2023;4;8;0
10;2023;4;9;1
10;2023;4;10;1
10;2023;4;11;0
10;2023;4;12;0
10;2023;31;1;6
10;2023;31;2;1
10;2023;31;3;3
10;2023;31;4;0
10;2023;31;5;1
10;2023;31;6;0
10;2023;31;7;1
10;2023;31;8;0
10;2023;31;9;2
10;2023;31;10;0
10;2023;31;11;0
10;2023;31;12;1
10;2023;6;1;0
10;2023;6;2;0
10;2023;6;3;0
10;2023;6;4;0
10;2023;6;5;0
10;2023;6;6;0
10;2023;6;7;0
10;2023;6;8;0
10;2023;6;9;0
10;2023;6;10;1
10;2023;6;11;0
10;2023;6;12;0
10;2023;13;1;2
10;2023;13;2;2
10;2023;13;3;1
10;2023;13;4;0
10;2023;13;5;1
10;2023;13;6;0
10;2023;13;7;0
10;2023;13;8;0
10;2023;13;9;0
10;2023;13;10;1
10;2023;13;11;2
10;2023;13;12;1
10;2023;19;1;0
10;2023;19;2;0
10;2023;19;3;0
10;2023;19;4;0
10;2023;19;5;0
10;2023;19;6;0
10;2023;19;7;0
10;2023;19;8;1
10;2023;19;9;0
10;2023;19;10;0
10;2023;19;11;0
10;2023;19;12;0
10;2023;11;1;6
10;2023;11;2;5
10;2023;11;3;7
10;2023;11;4;1
10;2023;11;5;2
10;2023;11;6;6
10;2023;11;7;3
10;2023;11;8;4
10;2023;11;9;6
10;2023;11;10;4
10;2023;11;11;5
10;2023;11;12;4
10;2023;32;1;14
10;2023;32;2;12
10;2023;32;3;20
10;2023;32;4;11
10;2023;32;5;22
10;2023;32;6;15
10;2023;32;7;15
10;2023;32;8;10
10;2023;32;9;13
10;2023;32;10;13
10;2023;32;11;12
10;2023;32;12;21
10;2024;1;1;2
10;2024;1;2;0
10;2024;1;3;4
10;2024;1;4;0
10;2024;1;5;3
10;2024;1;6;3
10;2024;1;7;1
10;2024;1;8;3
10;2024;1;9;1
10;2024;1;10;4
10;2024;1;11;5
10;2024;1;12;0
10;2024;2;1;13
10;2024;2;2;4
10;2024;2;3;2
10;2024;2;4;7
10;2024;2;5;13
10;2024;2;6;6
10;2024;2;7;2
10;2024;2;8;5
10;2024;2;9;3
10;2024;2;10;2
10;2024;2;11;3
10;2024;2;12;4
10;2024;23;1;36
10;2024;23;2;24
10;2024;23;3;27
10;2024;23;4;19
10;2024;23;5;30
10;2024;23;6;23
10;2024;23;7;16
10;2024;23;8;32
10;2024;23;9;23
10;2024;23;10;26
10;2024;23;11;15
10;2024;23;12;19
10;2024;7;1;0
10;2024;7;2;1
10;2024;7;3;0
10;2024;7;4;0
10;2024;7;5;0
10;2024;7;6;0
10;2024;7;7;0
10;2024;7;8;0
10;2024;7;9;0
10;2024;7;10;0
10;2024;7;11;1
10;2024;7;12;0
10;2024;27;1;0
10;2024;27;2;0
10;2024;27;3;0
10;2024;27;4;0
10;2024;27;5;0
10;2024;27;6;0
10;2024;27;7;0
10;2024;27;8;0
10;2024;27;9;0
10;2024;27;10;0
10;2024;27;11;0
10;2024;27;12;0
10;2024;28;1;0
10;2024;28;2;0
10;2024;28;3;0
10;2024;28;4;0
10;2024;28;5;0
10;2024;28;6;0
10;2024;28;7;0
10;2024;28;8;0
10;2024;28;9;0
10;2024;28;10;0
10;2024;28;11;0
10;2024;28;12;0
10;2024;29;1;5
10;2024;29;2;1
10;2024;29;3;3
10;2024;29;4;2
10;2024;29;5;9
10;2024;29;6;2
10;2024;29;7;5
10;2024;29;8;3
10;2024;29;9;2
10;2024;29;10;4
10;2024;29;11;3
10;2024;29;12;4
10;2024;30;1;4
10;2024;30;2;2
10;2024;30;3;1
10;2024;30;4;0
10;2024;30;5;1
10;2024;30;6;0
10;2024;30;7;1
10;2024;30;8;1
10;2024;30;9;0
10;2024;30;10;1
10;2024;30;11;2
10;2024;30;12;1
10;2024;3;1;18
10;2024;3;2;29
10;2024;3;3;22
10;2024;3;4;36
10;2024;3;5;36
10;2024;3;6;26
10;2024;3;7;27
10;2024;3;8;26
10;2024;3;9;28
10;2024;3;10;22
10;2024;3;11;24
10;2024;3;12;16
10;2024;8;1;2
10;2024;8;2;1
10;2024;8;3;2
10;2024;8;4;2
10;2024;8;5;2
10;2024;8;6;0
10;2024;8;7;0
10;2024;8;8;2
10;2024;8;9;2
10;2024;8;10;2
10;2024;8;11;0
10;2024;8;12;1
10;2024;4;1;0
10;2024;4;2;0
10;2024;4;3;0
10;2024;4;4;0
10;2024;4;5;0
10;2024;4;6;0
10;2024;4;7;0
10;2024;4;8;0
10;2024;4;9;0
10;2024;4;10;0
10;2024;4;11;0
10;2024;4;12;0
10;2024;31;1;0
10;2024;31;2;0
10;2024;31;3;1
10;2024;31;4;3
10;2024;31;5;0
10;2024;31;6;2
10;2024;31;7;0
10;2024;31;8;2
10;2024;31;9;0
10;2024;31;10;1
10;2024;31;11;0
10;2024;31;12;0
10;2024;6;1;0
10;2024;6;2;0
10;2024;6;3;0
10;2024;6;4;1
10;2024;6;5;0
10;2024;6;6;0
10;2024;6;7;0
10;2024;6;8;0
10;2024;6;9;0
10;2024;6;10;0
10;2024;6;11;0
10;2024;6;12;0
10;2024;13;1;0
10;2024;13;2;3
10;2024;13;3;1
10;2024;13;4;2
10;2024;13;5;1
10;2024;13;6;0
10;2024;13;7;0
10;2024;13;8;0
10;2024;13;9;1
10;2024;13;10;0
10;2024;13;11;1
10;2024;13;12;2
10;2024;19;1;0
10;2024;19;2;0
10;2024;19;3;0
10;2024;19;4;0
10;2024;19;5;0
10;2024;19;6;0
10;2024;19;7;0
10;2024;19;8;0
10;2024;19;9;0
10;2024;19;10;0
10;2024;19;11;0
10;2024;19;12;0
10;2024;11;1;7
10;2024;11;2;1
10;2024;11;3;3
10;2024;11;4;7
10;2024;11;5;5
10;2024;11;6;5
10;2024;11;7;7
10;2024;11;8;11
10;2024;11;9;6
10;2024;11;10;5
10;2024;11;11;4
10;2024;11;12;6
10;2024;32;1;17
10;2024;32;2;6
10;2024;32;3;11
10;2024;32;4;10
10;2024;32;5;15
10;2024;32;6;4
10;2024;32;7;8
10;2024;32;8;6
10;2024;32;9;5
10;2024;32;10;7
10;2024;32;11;7
10;2024;32;12;3
11;2020;1;1;1
11;2020;1;2;1
11;2020;1;3;0
11;2020;1;4;1
11;2020;1;5;3
11;2020;1;6;1
11;2020;1;7;2
11;2020;1;8;5
11;2020;1;9;4
11;2020;1;10;3
11;2020;1;11;2
11;2020;1;12;4
11;2020;2;1;1
11;2020;2;2;3
11;2020;2;3;3
11;2020;2;4;1
11;2020;2;5;0
11;2020;2;6;1
11;2020;2;7;1
11;2020;2;8;3
11;2020;2;9;0
11;2020;2;10;2
11;2020;2;11;0
11;2020;2;12;1
11;2020;23;1;9
11;2020;23;2;5
11;2020;23;3;6
11;2020;23;4;3
11;2020;23;5;6
11;2020;23;6;2
11;2020;23;7;5
11;2020;23;8;7
11;2020;23;9;8
11;2020;23;10;3
11;2020;23;11;8
11;2020;23;12;2
11;2020;7;1;1
11;2020;7;2;4
11;2020;7;3;0
11;2020;7;4;3
11;2020;7;5;2
11;2020;7;6;0
11;2020;7;7;1
11;2020;7;8;1
11;2020;7;9;0
11;2020;7;10;2
11;2020;7;11;0
11;2020;7;12;1
11;2020;27;1;0
11;2020;27;2;0
11;2020;27;3;0
11;2020;27;4;0
11;2020;27;5;0
11;2020;27;6;0
11;2020;27;7;0
11;2020;27;8;0
11;2020;27;9;0
11;2020;27;10;0
11;2020;27;11;0
11;2020;27;12;0
11;2020;28;1;0
11;2020;28;2;0
11;2020;28;3;0
11;2020;28;4;0
11;2020;28;5;0
11;2020;28;6;0
11;2020;28;7;0
11;2020;28;8;0
11;2020;28;9;0
11;2020;28;10;0
11;2020;28;11;0
11;2020;28;12;0
11;2020;29;1;7
11;2020;29;2;7
11;2020;29;3;12
11;2020;29;4;3
11;2020;29;5;4
11;2020;29;6;6
11;2020;29;7;4
11;2020;29;8;4
11;2020;29;9;8
11;2020;29;10;4
11;2020;29;11;8
11;2020;29;12;8
11;2020;30;1;4
11;2020;30;2;2
11;2020;30;3;1
11;2020;30;4;4
11;2020;30;5;4
11;2020;30;6;4
11;2020;30;7;7
11;2020;30;8;6
11;2020;30;9;3
11;2020;30;10;4
11;2020;30;11;3
11;2020;30;12;4
11;2020;3;1;83
11;2020;3;2;97
11;2020;3;3;80
11;2020;3;4;34
11;2020;3;5;65
11;2020;3;6;51
11;2020;3;7;48
11;2020;3;8;55
11;2020;3;9;39
11;2020;3;10;60
11;2020;3;11;60
11;2020;3;12;28
11;2020;8;1;3
11;2020;8;2;5
11;2020;8;3;6
11;2020;8;4;2
11;2020;8;5;5
11;2020;8;6;0
11;2020;8;7;3
11;2020;8;8;1
11;2020;8;9;4
11;2020;8;10;2
