ID_RA;RA;ANO;NATUREZA;COD_NATUREZA;MÊS;QUANTIDADE
5;CEILANDIA;2021;LATROCÍNIO;27;7;0
5;CEILANDIA;2021;LATROCÍNIO;27;8;1
5;CEILANDIA;2021;LATROCÍNIO;27;9;1
5;CEILANDIA;2021;LATROCÍNIO;27;10;0
5;CEILANDIA;2021;LATROCÍNIO;27;11;0
5;CEILANDIA;2021;LATROCÍNIO;27;12;0
5;CEILANDIA;2021;LESÃO CORPORAL SEG. DE MORTE;28;1;0
5;CEILANDIA;2021;LESÃO CORPORAL SEG. DE MORTE;28;2;0
5;CEILANDIA;2021;LESÃO CORPORAL SEG. DE MORTE;28;3;0
5;CEILANDIA;2021;LESÃO CORPORAL SEG. DE MORTE;28;4;0
5;CEILANDIA;2021;LESÃO CORPORAL SEG. DE MORTE;28;5;0
5;CEILANDIA;2021;LESÃO CORPORAL SEG. DE MORTE;28;6;0
5;CEILANDIA;2021;LESÃO CORPORAL SEG. DE MORTE;28;7;0
5;CEILANDIA;2021;LESÃO CORPORAL SEG. DE MORTE;28;8;0
5;CEILANDIA;2021;LESÃO CORPORAL SEG. DE MORTE;28;9;1
5;CEILANDIA;2021;LESÃO CORPORAL SEG. DE MORTE;28;10;0
5;CEILANDIA;2021;LESÃO CORPORAL SEG. DE MORTE;28;11;0
5;CEILANDIA;2021;LESÃO CORPORAL SEG. DE MORTE;28;12;0
5;CEILANDIA;2021;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;1;52
5;CEILANDIA;2021;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;2;35
5;CEILANDIA;2021;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;3;44
5;CEILANDIA;2021;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;4;53
5;CEILANDIA;2021;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;5;46
5;CEILANDIA;2021;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;6;35
5;CEILANDIA;2021;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;7;36
5;CEILANDIA;2021;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;8;51
5;CEILANDIA;2021;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;9;40
5;CEILANDIA;2021;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;10;31
5;CEILANDIA;2021;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;11;64
5;CEILANDIA;2021;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;12;35
5;CEILANDIA;2021;POSSE/PORTE DE ARMA;30;1;18
5;CEILANDIA;2021;POSSE/PORTE DE ARMA;30;2;18
5;CEILANDIA;2021;POSSE/PORTE DE ARMA;30;3;6
5;CEILANDIA;2021;POSSE/PORTE DE ARMA;30;4;10
5;CEILANDIA;2021;POSSE/PORTE DE ARMA;30;5;17
5;CEILANDIA;2021;POSSE/PORTE DE ARMA;30;6;16
5;CEILANDIA;2021;POSSE/PORTE DE ARMA;30;7;4
5;CEILANDIA;2021;POSSE/PORTE DE ARMA;30;8;3
5;CEILANDIA;2021;POSSE/PORTE DE ARMA;30;9;9
5;CEILANDIA;2021;POSSE/PORTE DE ARMA;30;10;13
5;CEILANDIA;2021;POSSE/PORTE DE ARMA;30;11;13
5;CEILANDIA;2021;POSSE/PORTE DE ARMA;30;12;15
5;CEILANDIA;2021;ROUBO A TRANSEUNTE;3;1;313
5;CEILANDIA;2021;ROUBO A TRANSEUNTE;3;2;306
5;CEILANDIA;2021;ROUBO A TRANSEUNTE;3;3;283
5;CEILANDIA;2021;ROUBO A TRANSEUNTE;3;4;283
5;CEILANDIA;2021;ROUBO A TRANSEUNTE;3;5;264
5;CEILANDIA;2021;ROUBO A TRANSEUNTE;3;6;260
5;CEILANDIA;2021;ROUBO A TRANSEUNTE;3;7;268
5;CEILANDIA;2021;ROUBO A TRANSEUNTE;3;8;282
5;CEILANDIA;2021;ROUBO A TRANSEUNTE;3;9;260
5;CEILANDIA;2021;ROUBO A TRANSEUNTE;3;10;262
5;CEILANDIA;2021;ROUBO A TRANSEUNTE;3;11;225
5;CEILANDIA;2021;ROUBO A TRANSEUNTE;3;12;220
5;CEILANDIA;2021;ROUBO DE VEÍCULO;8;1;29
5;CEILANDIA;2021;ROUBO DE VEÍCULO;8;2;31
5;CEILANDIA;2021;ROUBO DE VEÍCULO;8;3;33
5;CEILANDIA;2021;ROUBO DE VEÍCULO;8;4;39
5;CEILANDIA;2021;ROUBO DE VEÍCULO;8;5;28
5;CEILANDIA;2021;ROUBO DE VEÍCULO;8;6;29
5;CEILANDIA;2021;ROUBO DE VEÍCULO;8;7;24
5;CEILANDIA;2021;ROUBO DE VEÍCULO;8;8;28
5;CEILANDIA;2021;ROUBO DE VEÍCULO;8;9;27
5;CEILANDIA;2021;ROUBO DE VEÍCULO;8;10;35
5;CEILANDIA;2021;ROUBO DE VEÍCULO;8;11;38
5;CEILANDIA;2021;ROUBO DE VEÍCULO;8;12;38
5;CEILANDIA;2021;ROUBO EM COLETIVO;4;1;9
5;CEILANDIA;2021;ROUBO EM COLETIVO;4;2;10
5;CEILANDIA;2021;ROUBO EM COLETIVO;4;3;6
5;CEILANDIA;2021;ROUBO EM COLETIVO;4;4;4
5;CEILANDIA;2021;ROUBO EM COLETIVO;4;5;0
5;CEILANDIA;2021;ROUBO EM COLETIVO;4;6;3
5;CEILANDIA;2021;ROUBO EM COLETIVO;4;7;2
5;CEILANDIA;2021;ROUBO EM COLETIVO;4;8;2
5;CEILANDIA;2021;ROUBO EM COLETIVO;4;9;2
5;CEILANDIA;2021;ROUBO EM COLETIVO;4;10;4
5;CEILANDIA;2021;ROUBO EM COLETIVO;4;11;5
5;CEILANDIA;2021;ROUBO EM COLETIVO;4;12;2
5;CEILANDIA;2021;ROUBO EM COMÉRCIO *;31;1;11
5;CEILANDIA;2021;ROUBO EM COMÉRCIO *;31;2;16
5;CEILANDIA;2021;ROUBO EM COMÉRCIO *;31;3;16
5;CEILANDIA;2021;ROUBO EM COMÉRCIO *;31;4;25
5;CEILANDIA;2021;ROUBO EM COMÉRCIO *;31;5;9
5;CEILANDIA;2021;ROUBO EM COMÉRCIO *;31;6;13
5;CEILANDIA;2021;ROUBO EM COMÉRCIO *;31;7;16
5;CEILANDIA;2021;ROUBO EM COMÉRCIO *;31;8;14
5;CEILANDIA;2021;ROUBO EM COMÉRCIO *;31;9;10
5;CEILANDIA;2021;ROUBO EM COMÉRCIO *;31;10;11
5;CEILANDIA;2021;ROUBO EM COMÉRCIO *;31;11;19
5;CEILANDIA;2021;ROUBO EM COMÉRCIO *;31;12;17
5;CEILANDIA;2021;ROUBO EM RESIDÊNCIA;6;1;6
5;CEILANDIA;2021;ROUBO EM RESIDÊNCIA;6;2;5
5;CEILANDIA;2021;ROUBO EM RESIDÊNCIA;6;3;4
5;CEILANDIA;2021;ROUBO EM RESIDÊNCIA;6;4;6
5;CEILANDIA;2021;ROUBO EM RESIDÊNCIA;6;5;4
5;CEILANDIA;2021;ROUBO EM RESIDÊNCIA;6;6;7
5;CEILANDIA;2021;ROUBO EM RESIDÊNCIA;6;7;1
5;CEILANDIA;2021;ROUBO EM RESIDÊNCIA;6;8;2
5;CEILANDIA;2021;ROUBO EM RESIDÊNCIA;6;9;2
5;CEILANDIA;2021;ROUBO EM RESIDÊNCIA;6;10;3
5;CEILANDIA;2021;ROUBO EM RESIDÊNCIA;6;11;2
5;CEILANDIA;2021;ROUBO EM RESIDÊNCIA;6;12;3
5;CEILANDIA;2021;TENTATIVA DE HOMICÍDIO;13;1;9
5;CEILANDIA;2021;TENTATIVA DE HOMICÍDIO;13;2;5
5;CEILANDIA;2021;TENTATIVA DE HOMICÍDIO;13;3;5
5;CEILANDIA;2021;TENTATIVA DE HOMICÍDIO;13;4;8
5;CEILANDIA;2021;TENTATIVA DE HOMICÍDIO;13;5;9
5;CEILANDIA;2021;TENTATIVA DE HOMICÍDIO;13;6;9
5;CEILANDIA;2021;TENTATIVA DE HOMICÍDIO;13;7;4
5;CEILANDIA;2021;TENTATIVA DE HOMICÍDIO;13;8;5
5;CEILANDIA;2021;TENTATIVA DE HOMICÍDIO;13;9;7
5;CEILANDIA;2021;TENTATIVA DE HOMICÍDIO;13;10;8
5;CEILANDIA;2021;TENTATIVA DE HOMICÍDIO;13;11;6
5;CEILANDIA;2021;TENTATIVA DE HOMICÍDIO;13;12;5
5;CEILANDIA;2021;TENTATIVA DE LATROCÍNIO;19;1;0
5;CEILANDIA;2021;TENTATIVA DE LATROCÍNIO;19;2;4
5;CEILANDIA;2021;TENTATIVA DE LATROCÍNIO;19;3;4
5;CEILANDIA;2021;TENTATIVA DE LATROCÍNIO;19;4;5
5;CEILANDIA;2021;TENTATIVA DE LATROCÍNIO;19;5;5
5;CEILANDIA;2021;TENTATIVA DE LATROCÍNIO;19;6;2
5;CEILANDIA;2021;TENTATIVA DE LATROCÍNIO;19;7;2
5;CEILANDIA;2021;TENTATIVA DE LATROCÍNIO;19;8;0
5;CEILANDIA;2021;TENTATIVA DE LATROCÍNIO;19;9;2
5;CEILANDIA;2021;TENTATIVA DE LATROCÍNIO;19;10;2
5;CEILANDIA;2021;TENTATIVA DE LATROCÍNIO;19;11;2
5;CEILANDIA;2021;TENTATIVA DE LATROCÍNIO;19;12;1
5;CEILANDIA;2021;TRÁFICO DE DROGAS;11;1;34
5;CEILANDIA;2021;TRÁFICO DE DROGAS;11;2;39
5;CEILANDIA;2021;TRÁFICO DE DROGAS;11;3;35
5;CEILANDIA;2021;TRÁFICO DE DROGAS;11;4;32
5;CEILANDIA;2021;TRÁFICO DE DROGAS;11;5;40
5;CEILANDIA;2021;TRÁFICO DE DROGAS;11;6;34
5;CEILANDIA;2021;TRÁFICO DE DROGAS;11;7;37
5;CEILANDIA;2021;TRÁFICO DE DROGAS;11;8;36
5;CEILANDIA;2021;TRÁFICO DE DROGAS;11;9;32
5;CEILANDIA;2021;TRÁFICO DE DROGAS;11;10;42
5;CEILANDIA;2021;TRÁFICO DE DROGAS;11;11;35
5;CEILANDIA;2021;TRÁFICO DE DROGAS;11;12;25
5;CEILANDIA;2021;USO E PORTE DE DROGAS;32;1;61
5;CEILANDIA;2021;USO E PORTE DE DROGAS;32;2;74
5;CEILANDIA;2021;USO E PORTE DE DROGAS;32;3;61
5;CEILANDIA;2021;USO E PORTE DE DROGAS;32;4;36
5;CEILANDIA;2021;USO E PORTE DE DROGAS;32;5;48
5;CEILANDIA;2021;USO E PORTE DE DROGAS;32;6;57
5;CEILANDIA;2021;USO E PORTE DE DROGAS;32;7;56
5;CEILANDIA;2021;USO E PORTE DE DROGAS;32;8;50
5;CEILANDIA;2021;USO E PORTE DE DROGAS;32;9;75
5;CEILANDIA;2021;USO E PORTE DE DROGAS;32;10;84
5;CEILANDIA;2021;USO E PORTE DE DROGAS;32;11;75
5;CEILANDIA;2021;USO E PORTE DE DROGAS;32;12;64
5;CEILANDIA;2022;ESTUPRO;1;1;8
5;CEILANDIA;2022;ESTUPRO;1;2;6
5;CEILANDIA;2022;ESTUPRO;1;3;5
5;CEILANDIA;2022;ESTUPRO;1;4;7
5;CEILANDIA;2022;ESTUPRO;1;5;8
5;CEILANDIA;2022;ESTUPRO;1;6;18
5;CEILANDIA;2022;ESTUPRO;1;7;13
5;CEILANDIA;2022;ESTUPRO;1;8;10
5;CEILANDIA;2022;ESTUPRO;1;9;13
5;CEILANDIA;2022;ESTUPRO;1;10;14
5;CEILANDIA;2022;ESTUPRO;1;11;13
5;CEILANDIA;2022;ESTUPRO;1;12;9
5;CEILANDIA;2022;FURTO A TRANSEUNTE;2;1;27
5;CEILANDIA;2022;FURTO A TRANSEUNTE;2;2;24
5;CEILANDIA;2022;FURTO A TRANSEUNTE;2;3;32
5;CEILANDIA;2022;FURTO A TRANSEUNTE;2;4;33
5;CEILANDIA;2022;FURTO A TRANSEUNTE;2;5;28
5;CEILANDIA;2022;FURTO A TRANSEUNTE;2;6;31
5;CEILANDIA;2022;FURTO A TRANSEUNTE;2;7;27
5;CEILANDIA;2022;FURTO A TRANSEUNTE;2;8;29
5;CEILANDIA;2022;FURTO A TRANSEUNTE;2;9;24
5;CEILANDIA;2022;FURTO A TRANSEUNTE;2;10;21
5;CEILANDIA;2022;FURTO A TRANSEUNTE;2;11;24
5;CEILANDIA;2022;FURTO A TRANSEUNTE;2;12;37
5;CEILANDIA;2022;FURTO EM VEÍCULO;23;1;43
5;CEILANDIA;2022;FURTO EM VEÍCULO;23;2;46
5;CEILANDIA;2022;FURTO EM VEÍCULO;23;3;62
5;CEILANDIA;2022;FURTO EM VEÍCULO;23;4;48
5;CEILANDIA;2022;FURTO EM VEÍCULO;23;5;69
5;CEILANDIA;2022;FURTO EM VEÍCULO;23;6;52
5;CEILANDIA;2022;FURTO EM VEÍCULO;23;7;63
5;CEILANDIA;2022;FURTO EM VEÍCULO;23;8;63
5;CEILANDIA;2022;FURTO EM VEÍCULO;23;9;40
5;CEILANDIA;2022;FURTO EM VEÍCULO;23;10;49
5;CEILANDIA;2022;FURTO EM VEÍCULO;23;11;48
5;CEILANDIA;2022;FURTO EM VEÍCULO;23;12;44
5;CEILANDIA;2022;HOMICÍDIO;7;1;1
5;CEILANDIA;2022;HOMICÍDIO;7;2;5
5;CEILANDIA;2022;HOMICÍDIO;7;3;4
5;CEILANDIA;2022;HOMICÍDIO;7;4;2
5;CEILANDIA;2022;HOMICÍDIO;7;5;2
5;CEILANDIA;2022;HOMICÍDIO;7;6;4
5;CEILANDIA;2022;HOMICÍDIO;7;7;2
5;CEILANDIA;2022;HOMICÍDIO;7;8;3
5;CEILANDIA;2022;HOMICÍDIO;7;9;2
5;CEILANDIA;2022;HOMICÍDIO;7;10;4
5;CEILANDIA;2022;HOMICÍDIO;7;11;1
5;CEILANDIA;2022;HOMICÍDIO;7;12;1
5;CEILANDIA;2022;LATROCÍNIO;27;1;1
5;CEILANDIA;2022;LATROCÍNIO;27;2;0
5;CEILANDIA;2022;LATROCÍNIO;27;3;1
5;CEILANDIA;2022;LATROCÍNIO;27;4;2
5;CEILANDIA;2022;LATROCÍNIO;27;5;0
5;CEILANDIA;2022;LATROCÍNIO;27;6;0
5;CEILANDIA;2022;LATROCÍNIO;27;7;0
5;CEILANDIA;2022;LATROCÍNIO;27;8;0
5;CEILANDIA;2022;LATROCÍNIO;27;9;0
5;CEILANDIA;2022;LATROCÍNIO;27;10;0
5;CEILANDIA;2022;LATROCÍNIO;27;11;0
5;CEILANDIA;2022;LATROCÍNIO;27;12;3
5;CEILANDIA;2022;LESÃO CORPORAL SEG. DE MORTE;28;1;0
5;CEILANDIA;2022;LESÃO CORPORAL SEG. DE MORTE;28;2;0
5;CEILANDIA;2022;LESÃO CORPORAL SEG. DE MORTE;28;3;0
5;CEILANDIA;2022;LESÃO CORPORAL SEG. DE MORTE;28;4;0
5;CEILANDIA;2022;LESÃO CORPORAL SEG. DE MORTE;28;5;0
5;CEILANDIA;2022;LESÃO CORPORAL SEG. DE MORTE;28;6;0
5;CEILANDIA;2022;LESÃO CORPORAL SEG. DE MORTE;28;7;0
5;CEILANDIA;2022;LESÃO CORPORAL SEG. DE MORTE;28;8;0
5;CEILANDIA;2022;LESÃO CORPORAL SEG. DE MORTE;28;9;1
5;CEILANDIA;2022;LESÃO CORPORAL SEG. DE MORTE;28;10;0
5;CEILANDIA;2022;LESÃO CORPORAL SEG. DE MORTE;28;11;0
5;CEILANDIA;2022;LESÃO CORPORAL SEG. DE MORTE;28;12;0
5;CEILANDIA;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;1;41
5;CEILANDIA;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;2;46
5;CEILANDIA;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;3;61
5;CEILANDIA;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;4;61
5;CEILANDIA;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;5;50
5;CEILANDIA;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;6;56
5;CEILANDIA;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;7;40
5;CEILANDIA;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;8;52
5;CEILANDIA;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;9;33
5;CEILANDIA;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;10;42
5;CEILANDIA;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;11;42
5;CEILANDIA;2022;LOCALIZAÇÃO DE VEICULO FURTADO OU ROUBADO;29;12;41
5;CEILANDIA;2022;POSSE/PORTE DE ARMA;30;1;22
5;CEILANDIA;2022;POSSE/PORTE DE ARMA;30;2;18
5;CEILANDIA;2022;POSSE/PORTE DE ARMA;30;3;12
5;CEILANDIA;2022;POSSE/PORTE DE ARMA;30;4;6
5;CEILANDIA;2022;POSSE/PORTE DE ARMA;30;5;19
5;CEILANDIA;2022;POSSE/PORTE DE ARMA;30;6;12
5;CEILANDIA;2022;POSSE/PORTE DE ARMA;30;7;9
5;CEILANDIA;2022;POSSE/PORTE DE ARMA;30;8;18
5;CEILANDIA;2022;POSSE/PORTE DE ARMA;30;9;9
5;CEILANDIA;2022;POSSE/PORTE DE ARMA;30;10;15
5;CEILANDIA;2022;POSSE/PORTE DE ARMA;30;11;14
5;CEILANDIA;2022;POSSE/PORTE DE ARMA;30;12;18
5;CEILANDIA;2022;ROUBO A TRANSEUNTE;3;1;263
5;CEILANDIA;2022;ROUBO A TRANSEUNTE;3;2;258
5;CEILANDIA;2022;ROUBO A TRANSEUNTE;3;3;344
5;CEILANDIA;2022;ROUBO A TRANSEUNTE;3;4;368
5;CEILANDIA;2022;ROUBO A TRANSEUNTE;3;5;387
5;CEILANDIA;2022;ROUBO A TRANSEUNTE;3;6;289
5;CEILANDIA;2022;ROUBO A TRANSEUNTE;3;7;332
5;CEILANDIA;2022;ROUBO A TRANSEUNTE;3;8;319
5;CEILANDIA;2022;ROUBO A TRANSEUNTE;3;9;260
5;CEILANDIA;2022;ROUBO A TRANSEUNTE;3;10;280
5;CEILANDIA;2022;ROUBO A TRANSEUNTE;3;11;252
5;CEILANDIA;2022;ROUBO A TRANSEUNTE;3;12;197
5;CEILANDIA;2022;ROUBO DE VEÍCULO;8;1;17
5;CEILANDIA;2022;ROUBO DE VEÍCULO;8;2;31
5;CEILANDIA;2022;ROUBO DE VEÍCULO;8;3;23
5;CEILANDIA;2022;ROUBO DE VEÍCULO;8;4;34
5;CEILANDIA;2022;ROUBO DE VEÍCULO;8;5;33
5;CEILANDIA;2022;ROUBO DE VEÍCULO;8;6;22
5;CEILANDIA;2022;ROUBO DE VEÍCULO;8;7;22
5;CEILANDIA;2022;ROUBO DE VEÍCULO;8;8;25
5;CEILANDIA;2022;ROUBO DE VEÍCULO;8;9;18
5;CEILANDIA;2022;ROUBO DE VEÍCULO;8;10;28
5;CEILANDIA;2022;ROUBO DE VEÍCULO;8;11;34
5;CEILANDIA;2022;ROUBO DE VEÍCULO;8;12;24
5;CEILANDIA;2022;ROUBO EM COLETIVO;4;1;12
5;CEILANDIA;2022;ROUBO EM COLETIVO;4;2;7
5;CEILANDIA;2022;ROUBO EM COLETIVO;4;3;24
5;CEILANDIA;2022;ROUBO EM COLETIVO;4;4;11
5;CEILANDIA;2022;ROUBO EM COLETIVO;4;5;7
5;CEILANDIA;2022;ROUBO EM COLETIVO;4;6;8
5;CEILANDIA;2022;ROUBO EM COLETIVO;4;7;7
5;CEILANDIA;2022;ROUBO EM COLETIVO;4;8;3
5;CEILANDIA;2022;ROUBO EM COLETIVO;4;9;6
5;CEILANDIA;2022;ROUBO EM COLETIVO;4;10;5
5;CEILANDIA;2022;ROUBO EM COLETIVO;4;11;8
5;CEILANDIA;2022;ROUBO EM COLETIVO;4;12;2
5;CEILANDIA;2022;ROUBO EM COMÉRCIO *;31;1;9
5;CEILANDIA;2022;ROUBO EM COMÉRCIO *;31;2;5
5;CEILANDIA;2022;ROUBO EM COMÉRCIO *;31;3;8
5;CEILANDIA;2022;ROUBO EM COMÉRCIO *;31;4;21
5;CEILANDIA;2022;ROUBO EM COMÉRCIO *;31;5;17
5;CEILANDIA;2022;ROUBO EM COMÉRCIO *;31;6;9
5;CEILANDIA;2022;ROUBO EM COMÉRCIO *;31;7;4
5;CEILANDIA;2022;ROUBO EM COMÉRCIO *;31;8;6
5;CEILANDIA;2022;ROUBO EM COMÉRCIO *;31;9;6
5;CEILANDIA;2022;ROUBO EM COMÉRCIO *;31;10;8
5;CEILANDIA;2022;ROUBO EM COMÉRCIO *;31;11;1
5;CEILANDIA;2022;ROUBO EM COMÉRCIO *;31;12;6
5;CEILANDIA;2022;ROUBO EM RESIDÊNCIA;6;1;5
5;CEILANDIA;2022;ROUBO EM RESIDÊNCIA;6;2;3
5;CEILANDIA;2022;ROUBO EM RESIDÊNCIA;6;3;5
5;CEILANDIA;2022;ROUBO EM RESIDÊNCIA;6;4;3
5;CEILANDIA;2022;ROUBO EM RESIDÊNCIA;6;5;3
5;CEILANDIA;2022;ROUBO EM RESIDÊNCIA;6;6;1
5;CEILANDIA;2022;ROUBO EM RESIDÊNCIA;6;7;3
5;CEILANDIA;2022;ROUBO EM RESIDÊNCIA;6;8;0
5;CEILANDIA;2022;ROUBO EM RESIDÊNCIA;6;9;2
5;CEILANDIA;2022;ROUBO EM RESIDÊNCIA;6;10;5
5;CEILANDIA;2022;ROUBO EM RESIDÊNCIA;6;11;3
5;CEILANDIA;2022;ROUBO EM RESIDÊNCIA;6;12;5
5;CEILANDIA;2022;TENTATIVA DE HOMICÍDIO;13;1;9
5;CEILANDIA;2022;TENTATIVA DE HOMICÍDIO;13;2;2
5;CEILANDIA;2022;TENTATIVA DE HOMICÍDIO;13;3;9
5;CEILANDIA;2022;TENTATIVA DE HOMICÍDIO;13;4;10
5;CEILANDIA;2022;TENTATIVA DE HOMICÍDIO;13;5;8
5;CEILANDIA;2022;TENTATIVA DE HOMICÍDIO;13;6;3
5;CEILANDIA;2022;TENTATIVA DE HOMICÍDIO;13;7;4
5;CEILANDIA;2022;TENTATIVA DE HOMICÍDIO;13;8;5
5;CEILANDIA;2022;TENTATIVA DE HOMICÍDIO;13;9;7
5;CEILANDIA;2022;TENTATIVA DE HOMICÍDIO;13;10;11
5;CEILANDIA;2022;TENTATIVA DE HOMICÍDIO;13;11;5
5;CEILANDIA;2022;TENTATIVA DE HOMICÍDIO;13;12;7
5;CEILANDIA;2022;TENTATIVA DE LATROCÍNIO;19;1;2
5;CEILANDIA;2022;TENTATIVA DE LATROCÍNIO;19;2;0
5;CEILANDIA;2022;TENTATIVA DE LATROCÍNIO;19;3;2
5;CEILANDIA;2022;TENTATIVA DE LATROCÍNIO;19;4;2
5;CEILANDIA;2022;TENTATIVA DE LATROCÍNIO;19;5;1
5;CEILANDIA;2022;TENTATIVA DE LATROCÍNIO;19;6;2
5;CEILANDIA;2022;TENTATIVA DE LATROCÍNIO;19;7;2
5;CEILANDIA;2022;TENTATIVA DE LATROCÍNIO;19;8;0
5;CEILANDIA;2022;TENTATIVA DE LATROCÍNIO;19;9;0
5;CEILANDIA;2022;TENTATIVA DE LATROCÍNIO;19;10;2
5;CEILANDIA;2022;TENTATIVA DE LATROCÍNIO;19;11;0
5;CEILANDIA;2022;TENTATIVA DE LATROCÍNIO;19;12;3
5;CEILANDIA;2022;TRÁFICO DE DROGAS;11;1;38
5;CEILANDIA;2022;TRÁFICO DE DROGAS;11;2;27
5;CEILANDIA;2022;TRÁFICO DE DROGAS;11;3;23
5;CEILANDIA;2022;TRÁFICO DE DROGAS;11;4;21
5;CEILANDIA;2022;TRÁFICO DE DROGAS;11;5;32
5;CEILANDIA;2022;TRÁFICO DE DROGAS;11;6;33
5;CEILANDIA;2022;TRÁFICO DE DROGAS;11;7;37
5;CEILANDIA;2022;TRÁFICO DE DROGAS;11;8;43
5;CEILANDIA;2022;TRÁFICO DE DROGAS;11;9;22
5;CEILANDIA;2022;TRÁFICO DE DROGAS;11;10;29
5;CEILANDIA;2022;TRÁFICO DE DROGAS;11;11;26
5;CEILANDIA;2022;TRÁFICO DE DROGAS;11;12;31
5;CEILANDIA;2022;USO E PORTE DE DROGAS;32;1;60
5;CEILANDIA;2022;USO E PORTE DE DROGAS;32;2;52
5;CEILANDIA;2022;USO E PORTE DE DROGAS;32;3;70
5;CEILANDIA;2022;USO E PORTE DE DROGAS;32;4;42
5;CEILANDIA;2022;USO E PORTE DE DROGAS;32;5;46
5;CEILANDIA;2022;USO E PORTE DE DROGAS;32;6;56
5;CEILANDIA;2022;USO E PORTE DE DROGAS;32;7;85
5;CEILANDIA;2022;USO E PORTE DE DROGAS;32;8;87
5;CEILANDIA;2022;USO E PORTE DE DROGAS;32;9;80
5;CEILANDIA;2022;USO E PORTE DE DROGAS;32;10;67
5;CEILANDIA;2022;USO E PORTE DE DROGAS;32;11;65
5;CEILANDIA;2022;USO E PORTE DE DROGAS;32;12;66
5;CEILANDIA;2023;ESTUPRO;1;1;13
5;CEILANDIA;2023;ESTUPRO;1;2;7
5;CEILANDIA;2023;ESTUPRO;1;3;11
5;CEILANDIA;2023;ESTUPRO;1;4;6
5;CEILANDIA;2023;ESTUPRO;1;5;11
5;CEILANDIA;2023;ESTUPRO;1;6;13
5;CEILANDIA;2023;ESTUPRO;1;7;8
5;CEILANDIA;2023;ESTUPRO;1;8;10
5;CEILANDIA;2023;ESTUPRO;1;9;13
5;CEILANDIA;2023;ESTUPRO;1;10;10
5;CEILANDIA;2023;ESTUPRO;1;11;10
5;CEILANDIA;2023;ESTUPRO;1;12;8
5;CEILANDIA;2023;FURTO A TRANSEUNTE;2;1;34
5;CEILANDIA;2023;FURTO A TRANSEUNTE;2;2;21
5;CEILANDIA;2023;FURTO A TRANSEUNTE;2;3;24
5;CEILANDIA;2023;FURTO A TRANSEUNTE;2;4;35
5;CEILANDIA;2023;FURTO A TRANSEUNTE;2;5;40
5;CEILANDIA;2023;FURTO A TRANSEUNTE;2;6;30
5;CEILANDIA;2023;FURTO A TRANSEUNTE;2;7;23
5;CEILANDIA;2023;FURTO A TRANSEUNTE;2;8;29
5;CEILANDIA;2023;FURTO A TRANSEUNTE;2;9;25
5;CEILANDIA;2023;FURTO A TRANSEUNTE;2;10;28
5;CEILANDIA;2023;FURTO A TRANSEUNTE;2;11;20
5;CEILANDIA;2023;FURTO A TRANSEUNTE;2;12;25
5;CEILANDIA;2023;FURTO EM VEÍCULO;23;1;36
5;CEILANDIA;2023;FURTO EM VEÍCULO;23;2;45
5;CEILANDIA;2023;FURTO EM VEÍCULO;23;3;55
5;CEILANDIA;2023;FURTO EM VEÍCULO;23;4;60
5;CEILANDIA;2023;FURTO EM VEÍCULO;23;5;51
5;CEILANDIA;2023;FURTO EM VEÍCULO;23;6;54
5;CEILANDIA;2023;FURTO EM VEÍCULO;23;7;51
5;CEILANDIA;2023;FURTO EM VEÍCULO;23;8;56
5;CEILANDIA;2023;FURTO EM VEÍCULO;23;9;59
5;CEILANDIA;2023;FURTO EM VEÍCULO;23;10;64
5;CEILANDIA;2023;FURTO EM VEÍCULO;23;11;55
5;CEILANDIA;2023;FURTO EM VEÍCULO;23;12;51
5;CEILANDIA;2023;HOMICÍDIO;7;1;5
5;CEILANDIA;2023;HOMICÍDIO;7;2;3
5;CEILANDIA;2023;HOMICÍDIO;7;3;1
